timestamp,charger_id,transaction_id,module_id,temp,live_capacity_kw,utilization_pct,power_on_flag
2026-04-02 10:34:00,DC-CHG-240-001,TXN-20260402-001,R1,46.3,30.04,100.1,1
2026-04-02 10:34:00,DC-CHG-240-001,TXN-20260402-001,R2,45.7,30.49,101.6,1
2026-04-02 10:34:00,DC-CHG-240-001,TXN-20260402-001,R3,45.7,29.84,99.5,1
2026-04-02 10:34:00,DC-CHG-240-001,TXN-20260402-001,R4,46.7,29.84,99.5,1
2026-04-02 10:34:00,DC-CHG-240-001,TXN-20260402-001,R5,25.2,0.0,0.0,0
2026-04-02 10:34:00,DC-CHG-240-001,TXN-20260402-001,R6,25.4,0.0,0.0,0
2026-04-02 10:34:00,DC-CHG-240-001,TXN-20260402-001,R7,25.4,0.0,0.0,0
2026-04-02 10:34:00,DC-CHG-240-001,TXN-20260402-001,R8,24.8,0.0,0.0,0
2026-04-02 10:35:00,DC-CHG-240-001,TXN-20260402-001,R1,48.7,30.46,101.5,1
2026-04-02 10:35:00,DC-CHG-240-001,TXN-20260402-001,R2,47.0,30.02,100.1,1
2026-04-02 10:35:00,DC-CHG-240-001,TXN-20260402-001,R3,47.3,29.82,99.4,1
2026-04-02 10:35:00,DC-CHG-240-001,TXN-20260402-001,R4,47.9,29.78,99.3,1
2026-04-02 10:35:00,DC-CHG-240-001,TXN-20260402-001,R5,25.5,0.0,0.0,0
2026-04-02 10:35:00,DC-CHG-240-001,TXN-20260402-001,R6,25.3,0.0,0.0,0
2026-04-02 10:35:00,DC-CHG-240-001,TXN-20260402-001,R7,25.4,0.0,0.0,0
2026-04-02 10:35:00,DC-CHG-240-001,TXN-20260402-001,R8,24.6,0.0,0.0,0
2026-04-02 10:36:00,DC-CHG-240-001,TXN-20260402-001,R1,47.9,29.72,99.1,1
2026-04-02 10:36:00,DC-CHG-240-001,TXN-20260402-001,R2,48.0,29.89,99.6,1
2026-04-02 10:36:00,DC-CHG-240-001,TXN-20260402-001,R3,47.7,30.34,101.1,1
2026-04-02 10:36:00,DC-CHG-240-001,TXN-20260402-001,R4,46.3,29.51,98.4,1
2026-04-02 10:36:00,DC-CHG-240-001,TXN-20260402-001,R5,25.3,0.0,0.0,0
2026-04-02 10:36:00,DC-CHG-240-001,TXN-20260402-001,R6,24.5,0.0,0.0,0
2026-04-02 10:36:00,DC-CHG-240-001,TXN-20260402-001,R7,25.3,0.0,0.0,0
2026-04-02 10:36:00,DC-CHG-240-001,TXN-20260402-001,R8,25.3,0.0,0.0,0
2026-04-02 10:37:00,DC-CHG-240-001,TXN-20260402-001,R1,48.1,29.73,99.1,1
2026-04-02 10:37:00,DC-CHG-240-001,TXN-20260402-001,R2,49.5,30.13,100.4,1
2026-04-02 10:37:00,DC-CHG-240-001,TXN-20260402-001,R3,49.6,30.3,101.0,1
2026-04-02 10:37:00,DC-CHG-240-001,TXN-20260402-001,R4,48.4,30.15,100.5,1
2026-04-02 10:37:00,DC-CHG-240-001,TXN-20260402-001,R5,24.9,0.0,0.0,0
2026-04-02 10:37:00,DC-CHG-240-001,TXN-20260402-001,R6,25.1,0.0,0.0,0
2026-04-02 10:37:00,DC-CHG-240-001,TXN-20260402-001,R7,24.7,0.0,0.0,0
2026-04-02 10:37:00,DC-CHG-240-001,TXN-20260402-001,R8,24.8,0.0,0.0,0
2026-04-02 10:38:00,DC-CHG-240-001,TXN-20260402-001,R1,47.9,29.54,98.5,1
2026-04-02 10:38:00,DC-CHG-240-001,TXN-20260402-001,R2,49.8,30.2,100.7,1
2026-04-02 10:38:00,DC-CHG-240-001,TXN-20260402-001,R3,50.2,30.38,101.3,1
2026-04-02 10:38:00,DC-CHG-240-001,TXN-20260402-001,R4,50.1,29.87,99.6,1
2026-04-02 10:38:00,DC-CHG-240-001,TXN-20260402-001,R5,24.9,0.0,0.0,0
2026-04-02 10:38:00,DC-CHG-240-001,TXN-20260402-001,R6,24.6,0.0,0.0,0
2026-04-02 10:38:00,DC-CHG-240-001,TXN-20260402-001,R7,24.6,0.0,0.0,0
2026-04-02 10:38:00,DC-CHG-240-001,TXN-20260402-001,R8,25.0,0.0,0.0,0
2026-04-02 10:39:00,DC-CHG-240-001,TXN-20260402-001,R1,50.1,30.34,101.1,1
2026-04-02 10:39:00,DC-CHG-240-001,TXN-20260402-001,R2,48.1,29.63,98.8,1
2026-04-02 10:39:00,DC-CHG-240-001,TXN-20260402-001,R3,48.4,30.13,100.4,1
2026-04-02 10:39:00,DC-CHG-240-001,TXN-20260402-001,R4,49.1,29.5,98.3,1
2026-04-02 10:39:00,DC-CHG-240-001,TXN-20260402-001,R5,24.8,0.0,0.0,0
2026-04-02 10:39:00,DC-CHG-240-001,TXN-20260402-001,R6,24.7,0.0,0.0,0
2026-04-02 10:39:00,DC-CHG-240-001,TXN-20260402-001,R7,24.9,0.0,0.0,0
2026-04-02 10:39:00,DC-CHG-240-001,TXN-20260402-001,R8,24.7,0.0,0.0,0
2026-04-02 10:40:00,DC-CHG-240-001,TXN-20260402-001,R1,51.1,30.47,101.6,1
2026-04-02 10:40:00,DC-CHG-240-001,TXN-20260402-001,R2,50.9,30.1,100.3,1
2026-04-02 10:40:00,DC-CHG-240-001,TXN-20260402-001,R3,51.0,29.7,99.0,1
2026-04-02 10:40:00,DC-CHG-240-001,TXN-20260402-001,R4,49.6,30.1,100.3,1
2026-04-02 10:40:00,DC-CHG-240-001,TXN-20260402-001,R5,25.1,0.0,0.0,0
2026-04-02 10:40:00,DC-CHG-240-001,TXN-20260402-001,R6,25.4,0.0,0.0,0
2026-04-02 10:40:00,DC-CHG-240-001,TXN-20260402-001,R7,24.6,0.0,0.0,0
2026-04-02 10:40:00,DC-CHG-240-001,TXN-20260402-001,R8,25.2,0.0,0.0,0
2026-04-02 10:41:00,DC-CHG-240-001,TXN-20260402-001,R1,50.0,30.05,100.2,1
2026-04-02 10:41:00,DC-CHG-240-001,TXN-20260402-001,R2,50.4,30.08,100.3,1
2026-04-02 10:41:00,DC-CHG-240-001,TXN-20260402-001,R3,50.0,30.16,100.5,1
2026-04-02 10:41:00,DC-CHG-240-001,TXN-20260402-001,R4,49.6,30.0,100.0,1
2026-04-02 10:41:00,DC-CHG-240-001,TXN-20260402-001,R5,24.6,0.0,0.0,0
2026-04-02 10:41:00,DC-CHG-240-001,TXN-20260402-001,R6,24.7,0.0,0.0,0
2026-04-02 10:41:00,DC-CHG-240-001,TXN-20260402-001,R7,25.4,0.0,0.0,0
2026-04-02 10:41:00,DC-CHG-240-001,TXN-20260402-001,R8,25.3,0.0,0.0,0
2026-04-02 10:42:00,DC-CHG-240-001,TXN-20260402-001,R1,50.1,29.77,99.2,1
2026-04-02 10:42:00,DC-CHG-240-001,TXN-20260402-001,R2,49.7,29.8,99.3,1
2026-04-02 10:42:00,DC-CHG-240-001,TXN-20260402-001,R3,50.5,29.86,99.5,1
2026-04-02 10:42:00,DC-CHG-240-001,TXN-20260402-001,R4,49.9,30.05,100.2,1
2026-04-02 10:42:00,DC-CHG-240-001,TXN-20260402-001,R5,25.3,0.0,0.0,0
2026-04-02 10:42:00,DC-CHG-240-001,TXN-20260402-001,R6,25.3,0.0,0.0,0
2026-04-02 10:42:00,DC-CHG-240-001,TXN-20260402-001,R7,24.5,0.0,0.0,0
2026-04-02 10:42:00,DC-CHG-240-001,TXN-20260402-001,R8,24.8,0.0,0.0,0
2026-04-02 10:43:00,DC-CHG-240-001,TXN-20260402-001,R1,51.0,30.5,101.7,1
2026-04-02 10:43:00,DC-CHG-240-001,TXN-20260402-001,R2,51.7,29.61,98.7,1
2026-04-02 10:43:00,DC-CHG-240-001,TXN-20260402-001,R3,53.1,30.43,101.4,1
2026-04-02 10:43:00,DC-CHG-240-001,TXN-20260402-001,R4,51.5,30.07,100.2,1
2026-04-02 10:43:00,DC-CHG-240-001,TXN-20260402-001,R5,25.5,0.0,0.0,0
2026-04-02 10:43:00,DC-CHG-240-001,TXN-20260402-001,R6,25.3,0.0,0.0,0
2026-04-02 10:43:00,DC-CHG-240-001,TXN-20260402-001,R7,24.8,0.0,0.0,0
2026-04-02 10:43:00,DC-CHG-240-001,TXN-20260402-001,R8,25.1,0.0,0.0,0
2026-04-02 10:44:00,DC-CHG-240-001,TXN-20260402-001,R1,52.5,29.82,99.4,1
2026-04-02 10:44:00,DC-CHG-240-001,TXN-20260402-001,R2,53.1,30.25,100.8,1
2026-04-02 10:44:00,DC-CHG-240-001,TXN-20260402-001,R3,52.6,29.6,98.7,1
2026-04-02 10:44:00,DC-CHG-240-001,TXN-20260402-001,R4,51.0,29.61,98.7,1
2026-04-02 10:44:00,DC-CHG-240-001,TXN-20260402-001,R5,24.6,0.0,0.0,0
2026-04-02 10:44:00,DC-CHG-240-001,TXN-20260402-001,R6,25.0,0.0,0.0,0
2026-04-02 10:44:00,DC-CHG-240-001,TXN-20260402-001,R7,25.5,0.0,0.0,0
2026-04-02 10:44:00,DC-CHG-240-001,TXN-20260402-001,R8,25.4,0.0,0.0,0
2026-04-02 10:45:00,DC-CHG-240-001,TXN-20260402-001,R1,51.5,30.48,101.6,1
2026-04-02 10:45:00,DC-CHG-240-001,TXN-20260402-001,R2,52.3,29.61,98.7,1
2026-04-02 10:45:00,DC-CHG-240-001,TXN-20260402-001,R3,53.5,29.66,98.9,1
2026-04-02 10:45:00,DC-CHG-240-001,TXN-20260402-001,R4,53.0,30.16,100.5,1
2026-04-02 10:45:00,DC-CHG-240-001,TXN-20260402-001,R5,25.1,0.0,0.0,0
2026-04-02 10:45:00,DC-CHG-240-001,TXN-20260402-001,R6,25.0,0.0,0.0,0
2026-04-02 10:45:00,DC-CHG-240-001,TXN-20260402-001,R7,25.2,0.0,0.0,0
2026-04-02 10:45:00,DC-CHG-240-001,TXN-20260402-001,R8,24.7,0.0,0.0,0
2026-04-02 10:46:00,DC-CHG-240-001,TXN-20260402-001,R1,54.6,30.06,100.2,1
2026-04-02 10:46:00,DC-CHG-240-001,TXN-20260402-001,R2,53.5,29.97,99.9,1
2026-04-02 10:46:00,DC-CHG-240-001,TXN-20260402-001,R3,52.6,29.93,99.8,1
2026-04-02 10:46:00,DC-CHG-240-001,TXN-20260402-001,R4,54.6,29.92,99.7,1
2026-04-02 10:46:00,DC-CHG-240-001,TXN-20260402-001,R5,25.0,0.0,0.0,0
2026-04-02 10:46:00,DC-CHG-240-001,TXN-20260402-001,R6,24.5,0.0,0.0,0
2026-04-02 10:46:00,DC-CHG-240-001,TXN-20260402-001,R7,24.6,0.0,0.0,0
2026-04-02 10:46:00,DC-CHG-240-001,TXN-20260402-001,R8,25.1,0.0,0.0,0
2026-04-02 10:47:00,DC-CHG-240-001,TXN-20260402-001,R1,53.2,29.91,99.7,1
2026-04-02 10:47:00,DC-CHG-240-001,TXN-20260402-001,R2,53.4,30.14,100.5,1
2026-04-02 10:47:00,DC-CHG-240-001,TXN-20260402-001,R3,53.5,30.45,101.5,1
2026-04-02 10:47:00,DC-CHG-240-001,TXN-20260402-001,R4,54.7,30.4,101.3,1
2026-04-02 10:47:00,DC-CHG-240-001,TXN-20260402-001,R5,25.5,0.0,0.0,0
2026-04-02 10:47:00,DC-CHG-240-001,TXN-20260402-001,R6,25.4,0.0,0.0,0
2026-04-02 10:47:00,DC-CHG-240-001,TXN-20260402-001,R7,24.9,0.0,0.0,0
2026-04-02 10:47:00,DC-CHG-240-001,TXN-20260402-001,R8,25.0,0.0,0.0,0
2026-04-02 10:48:00,DC-CHG-240-001,TXN-20260402-001,R1,53.1,29.87,99.6,1
2026-04-02 10:48:00,DC-CHG-240-001,TXN-20260402-001,R2,55.8,29.98,99.9,1
2026-04-02 10:48:00,DC-CHG-240-001,TXN-20260402-001,R3,54.1,29.73,99.1,1
2026-04-02 10:48:00,DC-CHG-240-001,TXN-20260402-001,R4,54.6,29.84,99.5,1
2026-04-02 10:48:00,DC-CHG-240-001,TXN-20260402-001,R5,25.4,0.0,0.0,0
2026-04-02 10:48:00,DC-CHG-240-001,TXN-20260402-001,R6,25.3,0.0,0.0,0
2026-04-02 10:48:00,DC-CHG-240-001,TXN-20260402-001,R7,24.6,0.0,0.0,0
2026-04-02 10:48:00,DC-CHG-240-001,TXN-20260402-001,R8,25.2,0.0,0.0,0
2026-04-02 10:49:00,DC-CHG-240-001,TXN-20260402-001,R1,55.5,30.05,100.2,1
2026-04-02 10:49:00,DC-CHG-240-001,TXN-20260402-001,R2,54.7,29.59,98.6,1
2026-04-02 10:49:00,DC-CHG-240-001,TXN-20260402-001,R3,53.5,29.79,99.3,1
2026-04-02 10:49:00,DC-CHG-240-001,TXN-20260402-001,R4,56.0,30.33,101.1,1
2026-04-02 10:49:00,DC-CHG-240-001,TXN-20260402-001,R5,25.1,0.0,0.0,0
2026-04-02 10:49:00,DC-CHG-240-001,TXN-20260402-001,R6,25.0,0.0,0.0,0
2026-04-02 10:49:00,DC-CHG-240-001,TXN-20260402-001,R7,25.2,0.0,0.0,0
2026-04-02 10:49:00,DC-CHG-240-001,TXN-20260402-001,R8,24.9,0.0,0.0,0
2026-04-02 10:50:00,DC-CHG-240-001,TXN-20260402-001,R1,55.5,30.09,100.3,1
2026-04-02 10:50:00,DC-CHG-240-001,TXN-20260402-001,R2,56.4,29.64,98.8,1
2026-04-02 10:50:00,DC-CHG-240-001,TXN-20260402-001,R3,55.5,29.93,99.8,1
2026-04-02 10:50:00,DC-CHG-240-001,TXN-20260402-001,R4,56.3,30.22,100.7,1
2026-04-02 10:50:00,DC-CHG-240-001,TXN-20260402-001,R5,25.3,0.0,0.0,0
2026-04-02 10:50:00,DC-CHG-240-001,TXN-20260402-001,R6,25.4,0.0,0.0,0
2026-04-02 10:50:00,DC-CHG-240-001,TXN-20260402-001,R7,24.6,0.0,0.0,0
2026-04-02 10:50:00,DC-CHG-240-001,TXN-20260402-001,R8,25.2,0.0,0.0,0
2026-04-02 10:51:00,DC-CHG-240-001,TXN-20260402-001,R1,54.6,30.07,100.2,1
2026-04-02 10:51:00,DC-CHG-240-001,TXN-20260402-001,R2,54.7,30.44,101.5,1
2026-04-02 10:51:00,DC-CHG-240-001,TXN-20260402-001,R3,57.2,30.0,100.0,1
2026-04-02 10:51:00,DC-CHG-240-001,TXN-20260402-001,R4,56.6,29.9,99.7,1
2026-04-02 10:51:00,DC-CHG-240-001,TXN-20260402-001,R5,25.0,0.0,0.0,0
2026-04-02 10:51:00,DC-CHG-240-001,TXN-20260402-001,R6,24.5,0.0,0.0,0
2026-04-02 10:51:00,DC-CHG-240-001,TXN-20260402-001,R7,25.5,0.0,0.0,0
2026-04-02 10:51:00,DC-CHG-240-001,TXN-20260402-001,R8,25.0,0.0,0.0,0
2026-04-02 10:52:00,DC-CHG-240-001,TXN-20260402-001,R1,57.3,30.12,100.4,1
2026-04-02 10:52:00,DC-CHG-240-001,TXN-20260402-001,R2,57.5,30.34,101.1,1
2026-04-02 10:52:00,DC-CHG-240-001,TXN-20260402-001,R3,56.4,30.17,100.6,1
2026-04-02 10:52:00,DC-CHG-240-001,TXN-20260402-001,R4,56.8,30.18,100.6,1
2026-04-02 10:52:00,DC-CHG-240-001,TXN-20260402-001,R5,25.1,0.0,0.0,0
2026-04-02 10:52:00,DC-CHG-240-001,TXN-20260402-001,R6,24.7,0.0,0.0,0
2026-04-02 10:52:00,DC-CHG-240-001,TXN-20260402-001,R7,25.4,0.0,0.0,0
2026-04-02 10:52:00,DC-CHG-240-001,TXN-20260402-001,R8,24.6,0.0,0.0,0
2026-04-02 10:53:00,DC-CHG-240-001,TXN-20260402-001,R1,57.9,29.54,98.5,1
2026-04-02 10:53:00,DC-CHG-240-001,TXN-20260402-001,R2,56.2,29.72,99.1,1
2026-04-02 10:53:00,DC-CHG-240-001,TXN-20260402-001,R3,56.9,29.69,99.0,1
2026-04-02 10:53:00,DC-CHG-240-001,TXN-20260402-001,R4,56.9,29.78,99.3,1
2026-04-02 10:53:00,DC-CHG-240-001,TXN-20260402-001,R5,25.4,0.0,0.0,0
2026-04-02 10:53:00,DC-CHG-240-001,TXN-20260402-001,R6,24.9,0.0,0.0,0
2026-04-02 10:53:00,DC-CHG-240-001,TXN-20260402-001,R7,24.9,0.0,0.0,0
2026-04-02 10:53:00,DC-CHG-240-001,TXN-20260402-001,R8,25.0,0.0,0.0,0
2026-04-02 10:54:00,DC-CHG-240-001,TXN-20260402-001,R1,58.6,30.21,100.7,1
2026-04-02 10:54:00,DC-CHG-240-001,TXN-20260402-001,R2,56.9,29.53,98.4,1
2026-04-02 10:54:00,DC-CHG-240-001,TXN-20260402-001,R3,57.6,29.87,99.6,1
2026-04-02 10:54:00,DC-CHG-240-001,TXN-20260402-001,R4,58.7,30.32,101.1,1
2026-04-02 10:54:00,DC-CHG-240-001,TXN-20260402-001,R5,24.7,0.0,0.0,0
2026-04-02 10:54:00,DC-CHG-240-001,TXN-20260402-001,R6,24.6,0.0,0.0,0
2026-04-02 10:54:00,DC-CHG-240-001,TXN-20260402-001,R7,25.5,0.0,0.0,0
2026-04-02 10:54:00,DC-CHG-240-001,TXN-20260402-001,R8,24.8,0.0,0.0,0
2026-04-02 10:55:00,DC-CHG-240-001,TXN-20260402-001,R1,58.6,30.45,101.5,1
2026-04-02 10:55:00,DC-CHG-240-001,TXN-20260402-001,R2,59.4,29.87,99.6,1
2026-04-02 10:55:00,DC-CHG-240-001,TXN-20260402-001,R3,58.0,29.97,99.9,1
2026-04-02 10:55:00,DC-CHG-240-001,TXN-20260402-001,R4,58.3,29.71,99.0,1
2026-04-02 10:55:00,DC-CHG-240-001,TXN-20260402-001,R5,25.3,0.0,0.0,0
2026-04-02 10:55:00,DC-CHG-240-001,TXN-20260402-001,R6,24.8,0.0,0.0,0
2026-04-02 10:55:00,DC-CHG-240-001,TXN-20260402-001,R7,24.8,0.0,0.0,0
2026-04-02 10:55:00,DC-CHG-240-001,TXN-20260402-001,R8,24.8,0.0,0.0,0
2026-04-02 10:56:00,DC-CHG-240-001,TXN-20260402-001,R1,59.7,30.03,100.1,1
2026-04-02 10:56:00,DC-CHG-240-001,TXN-20260402-001,R2,57.4,29.68,98.9,1
2026-04-02 10:56:00,DC-CHG-240-001,TXN-20260402-001,R3,57.5,29.59,98.6,1
2026-04-02 10:56:00,DC-CHG-240-001,TXN-20260402-001,R4,57.9,30.15,100.5,1
2026-04-02 10:56:00,DC-CHG-240-001,TXN-20260402-001,R5,25.3,0.0,0.0,0
2026-04-02 10:56:00,DC-CHG-240-001,TXN-20260402-001,R6,25.0,0.0,0.0,0
2026-04-02 10:56:00,DC-CHG-240-001,TXN-20260402-001,R7,25.5,0.0,0.0,0
2026-04-02 10:56:00,DC-CHG-240-001,TXN-20260402-001,R8,25.4,0.0,0.0,0
2026-04-02 10:57:00,DC-CHG-240-001,TXN-20260402-001,R1,59.3,29.75,99.2,1
2026-04-02 10:57:00,DC-CHG-240-001,TXN-20260402-001,R2,60.0,29.84,99.5,1
2026-04-02 10:57:00,DC-CHG-240-001,TXN-20260402-001,R3,58.3,29.88,99.6,1
2026-04-02 10:57:00,DC-CHG-240-001,TXN-20260402-001,R4,58.8,30.31,101.0,1
2026-04-02 10:57:00,DC-CHG-240-001,TXN-20260402-001,R5,24.7,0.0,0.0,0
2026-04-02 10:57:00,DC-CHG-240-001,TXN-20260402-001,R6,25.2,0.0,0.0,0
2026-04-02 10:57:00,DC-CHG-240-001,TXN-20260402-001,R7,24.8,0.0,0.0,0
2026-04-02 10:57:00,DC-CHG-240-001,TXN-20260402-001,R8,25.1,0.0,0.0,0
2026-04-02 10:58:00,DC-CHG-240-001,TXN-20260402-001,R1,59.1,29.79,99.3,1
2026-04-02 10:58:00,DC-CHG-240-001,TXN-20260402-001,R2,59.8,30.08,100.3,1
2026-04-02 10:58:00,DC-CHG-240-001,TXN-20260402-001,R3,60.2,29.9,99.7,1
2026-04-02 10:58:00,DC-CHG-240-001,TXN-20260402-001,R4,58.5,30.01,100.0,1
2026-04-02 10:58:00,DC-CHG-240-001,TXN-20260402-001,R5,25.3,0.0,0.0,0
2026-04-02 10:58:00,DC-CHG-240-001,TXN-20260402-001,R6,25.4,0.0,0.0,0
2026-04-02 10:58:00,DC-CHG-240-001,TXN-20260402-001,R7,25.5,0.0,0.0,0
2026-04-02 10:58:00,DC-CHG-240-001,TXN-20260402-001,R8,24.6,0.0,0.0,0
2026-04-02 10:59:00,DC-CHG-240-001,TXN-20260402-001,R1,59.0,29.87,99.6,1
2026-04-02 10:59:00,DC-CHG-240-001,TXN-20260402-001,R2,61.7,30.17,100.6,1
2026-04-02 10:59:00,DC-CHG-240-001,TXN-20260402-001,R3,60.4,30.08,100.3,1
2026-04-02 10:59:00,DC-CHG-240-001,TXN-20260402-001,R4,61.7,30.27,100.9,1
2026-04-02 10:59:00,DC-CHG-240-001,TXN-20260402-001,R5,25.2,0.0,0.0,0
2026-04-02 10:59:00,DC-CHG-240-001,TXN-20260402-001,R6,24.9,0.0,0.0,0
2026-04-02 10:59:00,DC-CHG-240-001,TXN-20260402-001,R7,24.7,0.0,0.0,0
2026-04-02 10:59:00,DC-CHG-240-001,TXN-20260402-001,R8,25.4,0.0,0.0,0
2026-04-02 11:00:00,DC-CHG-240-001,TXN-20260402-001,R1,59.9,29.86,99.5,1
2026-04-02 11:00:00,DC-CHG-240-001,TXN-20260402-001,R2,61.9,30.26,100.9,1
2026-04-02 11:00:00,DC-CHG-240-001,TXN-20260402-001,R3,61.5,29.58,98.6,1
2026-04-02 11:00:00,DC-CHG-240-001,TXN-20260402-001,R4,61.7,30.14,100.5,1
2026-04-02 11:00:00,DC-CHG-240-001,TXN-20260402-001,R5,24.7,0.0,0.0,0
2026-04-02 11:00:00,DC-CHG-240-001,TXN-20260402-001,R6,25.5,0.0,0.0,0
2026-04-02 11:00:00,DC-CHG-240-001,TXN-20260402-001,R7,25.2,0.0,0.0,0
2026-04-02 11:00:00,DC-CHG-240-001,TXN-20260402-001,R8,24.9,0.0,0.0,0
