charger_id,transaction_id,rectifier_id,session_start_time,session_end_time,session_duration_min,power_on_flag,was_active,active_minutes,live_capacity_kw,live_capacity_kw_max,live_capacity_kw_min,utilization_pct,utilization_pct_max,temp,temp_max,temp_min,temp_end,delta_temp,temp_slope,temp_above_threshold,high_temp_ratio,rank_score,cumulative_runtime_last_24h,cumulative_runtime_last_7d,cumulative_energy_last_7d,avg_temp_last_7d,max_temp_last_7d,count_high_temp_events_last_7d,cooldown_minutes_since_last_use,last_session_temp_end,last_session_peak_temp,target_rank
DC-CHG-240-001,TXN-20260104-002,R1,2026-01-04 14:10:00,2026-01-04 16:00:00,110.0,1,1,111,29.977523623034408,30.0,29.48845262608434,60.0,60.0,44.11693410571943,64.19117554634569,24.311297539415943,63.31829461672231,39.006997077306366,0.35970115503950423,40,36.03603603603604,11.991009449213763,109.0,739.0,368.0637948467118,40.33243665336336,63.000327380198286,8,251.0,58.70656985074915,58.70656985074915,3
DC-CHG-240-001,TXN-20260104-002,R3,2026-01-04 14:10:00,2026-01-04 16:00:00,110.0,1,1,111,29.97658492053587,30.0,29.439106859855293,60.0,60.0,47.42052344324779,68.05677358819241,27.163714554514385,68.05677358819241,40.89305903367803,0.3618138642331635,50,45.04504504504504,11.990633968214347,109.0,739.0,367.97710245163836,43.67606073547306,66.14940577281364,8,251.0,62.23334775506986,62.23334775506986,4
DC-CHG-240-001,TXN-20260104-002,R2,2026-01-04 14:10:00,2026-01-04 16:00:00,110.0,1,1,111,29.975924777388528,30.0,29.43928742137301,60.0,60.0,45.85022446484239,65.63763535390684,26.1882437859796,64.83546393028085,38.64722014430125,0.35728075986555624,45,40.54054054054054,11.99036991095541,109.0,739.0,368.03143891210044,41.960441234171576,64.21437145007204,8,251.0,60.87317460241026,60.87317460241026,5
DC-CHG-240-001,TXN-20260104-002,R6,2026-01-04 14:10:00,2026-01-04 16:00:00,110.0,0,0,0,0.0,0.0,0.0,0.0,0.0,22.98142034227138,27.9292700236072,18.02537275014672,22.98142034227138,0.0,0.0,0,0.0,0.0,109.0,739.0,147.595474431536,31.546869176501062,69.99880180406343,3,251.0,22.89730989021769,27.95796404577502,6
DC-CHG-240-001,TXN-20260104-002,R7,2026-01-04 14:10:00,2026-01-04 16:00:00,110.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.22165806377076,27.973662214982305,18.020613530857457,23.22165806377076,0.0,0.0,0,0.0,0.0,109.0,739.0,99.65312727507077,28.305184588063145,65.75737086129963,2,251.0,23.10942151837222,27.832886485710617,7
DC-CHG-240-001,TXN-20260104-002,R8,2026-01-04 14:10:00,2026-01-04 16:00:00,110.0,0,0,0,0.0,0.0,0.0,0.0,0.0,22.646118246186322,27.916151157661066,18.00585678138822,22.646118246186322,0.0,0.0,0,0.0,0.0,109.0,739.0,43.91562412821013,25.762238184465268,64.97480824871965,1,251.0,22.86485599866538,27.97738112536692,8
DC-CHG-240-001,TXN-20260104-003,R2,2026-01-04 17:53:00,2026-01-04 19:23:00,90.0,1,1,91,29.957996574840323,30.0,29.26419797086732,60.0,60.0,39.8229261214119,59.0648167303393,19.714384503190296,58.98845130023204,39.27406679704175,0.43915969617092104,23,25.274725274725274,11.983198629936128,219.0,849.0,422.9873010039794,42.392639370912775,65.63763535390684,9,113.0,64.83546393028085,65.63763535390684,1
DC-CHG-240-001,TXN-20260104-003,R4,2026-01-04 17:53:00,2026-01-04 19:23:00,90.0,1,1,91,29.955594852014844,30.0,29.27097604243774,60.0,60.0,41.86403521584023,61.48490343313743,21.28181618231421,61.48490343313743,40.20308725082322,0.4394699049205499,27,29.67032967032967,11.982237940805938,219.0,849.0,376.5899434359939,42.86656202304274,68.61988605188067,8,113.0,68.61988605188067,68.61988605188067,2
DC-CHG-240-001,TXN-20260104-003,R7,2026-01-04 17:53:00,2026-01-04 19:23:00,90.0,1,1,91,29.955484205752878,30.0,29.40260269282156,60.0,60.0,44.87443578671507,65.30172794881634,24.85260321598117,65.30172794881634,40.449124732835166,0.44194274133381295,33,36.26373626373626,11.982193682301151,219.0,849.0,99.65312727507077,27.740348307586217,65.75737086129963,2,113.0,23.22165806377076,27.973662214982305,3
DC-CHG-240-001,TXN-20260104-003,R3,2026-01-04 17:53:00,2026-01-04 19:23:00,90.0,1,1,91,29.950152217985746,30.0,29.24696733414824,60.0,60.0,40.891301522721804,60.79333844023595,20.65679761371124,60.79333844023595,39.02044765423011,0.43808364543248285,24,26.373626373626376,11.9800608871943,219.0,849.0,422.9341748059541,44.092112147448034,68.05677358819241,9,113.0,68.05677358819241,68.05677358819241,4
DC-CHG-240-001,TXN-20260104-003,R8,2026-01-04 17:53:00,2026-01-04 19:23:00,90.0,1,1,91,29.947785836235504,30.0,29.15310838045884,60.0,60.0,45.85752854597214,64.82098653208904,26.24583674850034,64.67862989683636,38.20819860588978,0.43944776007451497,35,38.46153846153847,11.979114334494202,219.0,849.0,43.91562412821013,25.416002635767608,64.97480824871965,1,113.0,22.646118246186322,27.916151157661066,5
DC-CHG-240-001,TXN-20260104-003,R1,2026-01-04 17:53:00,2026-01-04 19:23:00,90.0,1,1,91,29.947220240868425,30.0,29.31647537582239,60.0,60.0,38.79972954560396,58.63038505988038,18.33746650315509,57.84868373251549,39.5112172293604,0.43877768179930354,20,21.978021978021978,11.97888809634737,219.0,849.0,423.02258815560816,40.75293637029181,64.19117554634569,9,113.0,63.31829461672231,64.19117554634569,6
DC-CHG-240-001,TXN-20260104-003,R6,2026-01-04 17:53:00,2026-01-04 19:23:00,90.0,1,1,91,29.946408641407128,30.0,29.21554932848718,60.0,60.0,43.80644680129832,63.39756867111501,24.35807965690293,63.39756867111501,38.850754929849,0.440205687947579,31,34.065934065934066,11.978563456562851,219.0,849.0,147.595474431536,30.595152639364432,69.99880180406343,3,113.0,22.98142034227138,27.9292700236072,7
DC-CHG-240-001,TXN-20260104-003,R5,2026-01-04 17:53:00,2026-01-04 19:23:00,90.0,1,1,91,29.93981958583143,30.0,29.181085231407263,60.0,60.0,42.88120683007339,63.52059744722352,22.500282356837552,63.52059744722352,41.02031509038597,0.4391173873361914,28,30.76923076923077,11.975927834332571,219.0,849.0,294.16337492023575,38.60066696100903,71.07676135485026,6,113.0,71.07676135485026,71.07676135485026,8
DC-CHG-240-001,TXN-20260104-004,R5,2026-01-04 08:10:00,2026-01-04 09:59:00,109.0,1,1,110,29.916331368824416,30.0,28.880652083405987,60.74920245625619,62.74814821534368,45.56685827393293,64.9735455315731,25.94741682227731,64.9735455315731,38.31649871062318,0.36247848828556184,43,39.09090909090909,11.742398658092792,96.0,630.0,184.84895991430065,35.88375396460683,68.05601163505173,4,1252.0,67.32547326349237,67.82342395375233,1
DC-CHG-240-001,TXN-20260104-004,R3,2026-01-04 08:10:00,2026-01-04 09:59:00,109.0,1,1,110,29.902691606884755,30.0,28.762387546194606,60.79079555048836,62.96235373953266,42.33120813846073,62.23334775506986,23.51073241308392,62.23334775506986,38.722615341985936,0.35987974392214955,34,30.909090909090907,11.7246074880504,96.0,630.0,313.6538793657977,43.868182535046245,66.14940577281364,7,1252.0,65.23193546799234,65.23193546799234,2
DC-CHG-240-001,TXN-20260104-004,R1,2026-01-04 08:10:00,2026-01-04 09:59:00,109.0,1,1,110,29.91959790065582,30.0,28.861987990102868,60.90431287824847,62.9923893246097,39.10444898178522,58.70656985074915,18.726680989511724,58.70656985074915,39.95595245813223,0.3640911068495609,27,24.545454545454547,11.69727238332654,96.0,630.0,313.7098586605204,40.50786346358881,63.000327380198286,7,1252.0,63.000327380198286,63.000327380198286,3
DC-CHG-240-001,TXN-20260104-004,R2,2026-01-04 08:10:00,2026-01-04 09:59:00,109.0,1,1,110,29.910292857794975,30.0,28.934602754287454,60.892551170190764,62.9695383687408,40.838213303664425,60.87317460241026,20.649447298667813,60.87317460241026,40.22372730374245,0.36430531652768366,30,27.27272727272727,11.697152474208256,96.0,630.0,313.6944068871063,42.12075950995831,64.21437145007204,7,1252.0,64.21437145007204,64.21437145007204,4
DC-CHG-240-001,TXN-20260104-004,R4,2026-01-04 08:10:00,2026-01-04 09:59:00,109.0,1,1,110,29.912497748856037,30.0,28.816524189379745,60.984398714512245,62.98993782634463,43.88574658825508,64.21864911075471,23.663493634444592,64.21864911075471,40.55515547631012,0.3625133969829582,39,35.45454545454545,11.670540856224171,96.0,630.0,267.28474055769743,41.86247382794276,67.05211615041222,6,1252.0,66.05972832646255,66.14775597590952,5
DC-CHG-240-001,TXN-20260104-004,R6,2026-01-04 08:10:00,2026-01-04 09:59:00,109.0,0,0,0,0.0,0.0,0.0,0.0,0.0,22.89730989021769,27.95796404577502,18.1582684792716,22.89730989021769,0.0,0.0,0,0.0,0.0,96.0,630.0,147.595474431536,32.78252050311297,69.99880180406343,3,1252.0,69.28513547786552,69.99880180406343,6
DC-CHG-240-001,TXN-20260104-004,R7,2026-01-04 08:10:00,2026-01-04 09:59:00,109.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.10942151837222,27.832886485710617,18.027696239929032,23.10942151837222,0.0,0.0,0,0.0,0.0,96.0,630.0,99.65312727507077,29.04743645516185,65.75737086129963,2,1252.0,22.8313012247356,27.995570908504185,7
DC-CHG-240-001,TXN-20260104-004,R8,2026-01-04 08:10:00,2026-01-04 09:59:00,109.0,0,0,0,0.0,0.0,0.0,0.0,0.0,22.86485599866538,27.97738112536692,18.28678466735116,22.86485599866538,0.0,0.0,0,0.0,0.0,96.0,630.0,43.91562412821013,26.176149925293828,64.97480824871965,1,1252.0,22.95508198930012,27.908583774068312,8
DC-CHG-240-001,TXN-20260105-001,R5,2026-01-05 12:07:00,2026-01-05 13:53:00,106.0,1,1,107,29.969953731166683,30.0,29.22108524832389,99.6352636716528,102.0,46.016320846710705,66.25489060898383,26.015410571095607,65.95738022054535,39.94196964944974,0.37404849847828664,44,41.1214953271028,0.10931130884641384,466.0,1205.0,471.44274735321994,40.660331218311164,71.07676135485026,10,0.0,66.0502152715773,66.95626370772003,1
DC-CHG-240-001,TXN-20260105-001,R2,2026-01-05 12:07:00,2026-01-05 13:53:00,106.0,1,1,107,29.972608821747748,30.0,29.450929748754284,99.64164843936076,102.0,42.11074985356451,62.70024039727399,22.215968148739407,62.70024039727399,40.48427224853458,0.3728484089576385,34,31.775700934579437,0.10740731147702619,466.0,1205.0,600.3149124953686,42.20202803885119,65.63763535390684,13,0.0,63.17882484850883,63.17882484850883,2
DC-CHG-240-001,TXN-20260105-001,R3,2026-01-05 12:07:00,2026-01-05 13:53:00,106.0,1,1,107,29.964040348513812,30.0,29.33443556860257,99.76096722292417,102.0,43.44981893345166,62.80511820276296,23.872718585991453,62.80511820276296,38.30120496374178,0.37383978471721774,37,34.57943925233645,0.07162387776917618,466.0,1205.0,600.2557543997893,43.753688030126796,68.05677358819241,13,0.0,64.2798762333847,64.2798762333847,3
DC-CHG-240-001,TXN-20260105-001,R6,2026-01-05 12:07:00,2026-01-05 13:53:00,106.0,1,1,107,29.970955310206552,30.0,29.418053156642426,99.8655873924411,102.0,47.414146738888896,67.85444445467459,27.59936767581256,66.8246353501226,38.46273229893083,0.3740911779563641,46,42.99065420560748,0.04028474254276132,466.0,1205.0,324.8695085230711,35.476897116518096,69.99880180406343,7,0.0,68.37802399872733,68.37802399872733,4
DC-CHG-240-001,TXN-20260105-001,R1,2026-01-05 12:07:00,2026-01-05 13:53:00,106.0,1,1,107,29.965217334902018,30.0,29.389216879012768,99.88584788522104,102.0,40.872010135491536,60.29476241331929,21.113087692004783,60.126147377028026,39.013059685023244,0.37429114690650506,30,28.037383177570092,0.03420592928590228,466.0,1205.0,600.3272380295468,40.709223449551196,64.19117554634569,13,0.0,61.08493228930583,61.08493228930583,5
DC-CHG-240-001,TXN-20260105-001,R7,2026-01-05 12:07:00,2026-01-05 13:53:00,106.0,0,0,0,0.0,0.0,0.0,0.0,0.0,22.92800319906232,27.943431390539025,18.17981539305244,22.92800319906232,0.0,0.0,0,0.0,0.0,466.0,1205.0,192.72449637224267,29.930484962242947,68.9850158829221,4,0.0,23.06787240295746,27.95012870857962,6
DC-CHG-240-001,TXN-20260105-001,R8,2026-01-05 12:07:00,2026-01-05 13:53:00,106.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.29280877732741,27.9666193984476,18.03455831518577,23.29280877732741,0.0,0.0,0,0.0,0.0,466.0,1205.0,136.99260850887003,28.456679824451438,68.93582818348386,3,0.0,22.91348009555429,27.87655674688798,7
DC-CHG-240-001,TXN-20260105-001,R4,2026-01-05 12:07:00,2026-01-05 13:53:00,106.0,1,1,107,29.966781466967056,30.0,29.3533930548854,100.0150248402542,102.0,44.78898517478307,64.02276810976882,24.344611256052332,64.02276810976882,39.67815685371649,0.37285632139151736,38,35.51401869158878,-0.004502461044736722,466.0,1205.0,553.889108937084,43.25511853714194,68.61988605188067,12,0.0,66.09544485778326,66.09544485778326,8
DC-CHG-240-001,TXN-20260105-002,R5,2026-01-05 06:19:00,2026-01-05 07:26:00,67.0,1,1,68,29.973808971762157,30.0,29.5508554687975,66.32306808705619,69.61629950417019,45.053931301353906,64.7128835226411,25.08454407417788,64.10228384373691,39.01773976955903,0.5939691122985913,27,39.705882352941174,10.094259239136186,406.0,1036.0,387.1921175977328,39.693554078518304,71.07676135485026,8,557.0,66.45507756800973,66.45507756800973,1
DC-CHG-240-001,TXN-20260105-002,R4,2026-01-05 06:19:00,2026-01-05 07:26:00,67.0,1,1,68,29.982671044514433,30.0,29.68454105949359,66.35174609131677,69.65802209345989,43.67711559341012,64.09942084639312,23.434877778356736,64.09942084639312,40.66454306803638,0.5913719266892297,24,35.294117647058826,10.088645281663464,406.0,1036.0,469.6445309990894,43.02089046485343,68.61988605188067,10,557.0,66.2147698751136,66.2147698751136,2
DC-CHG-240-001,TXN-20260105-002,R3,2026-01-05 06:19:00,2026-01-05 07:26:00,67.0,1,1,68,29.98120417338184,30.0,29.69519793646367,66.76582903521881,69.64088279778254,42.45800097957957,62.51984921500758,22.22931756981968,62.51984921500758,40.2905316451879,0.5914463810424835,22,32.35294117647059,9.964004652281833,406.0,1036.0,515.994714308317,43.83325231547242,68.05677358819241,11,557.0,64.1674184040011,64.1674184040011,3
DC-CHG-240-001,TXN-20260105-002,R2,2026-01-05 06:19:00,2026-01-05 07:26:00,67.0,1,1,68,29.97394230542086,30.0,29.54249281559817,66.84978365339869,69.65566008422209,41.19508631524202,60.86973270976793,20.66308488652444,59.99863273634339,39.33554784981895,0.5899211519161179,19,27.941176470588236,9.936426721852472,406.0,1036.0,516.0643014785945,42.24481723388805,65.63763535390684,11,557.0,63.2126808507623,63.2126808507623,4
DC-CHG-240-001,TXN-20260105-002,R6,2026-01-05 06:19:00,2026-01-05 07:26:00,67.0,1,1,68,29.97294140471246,30.0,29.54440381593829,66.92024725214145,69.63180274825426,46.46070356467174,65.81825172800293,25.94284063797197,65.81825172800293,39.875411090030966,0.5824443292679392,28,41.17647058823529,9.914974907939403,406.0,1036.0,240.62221768683713,33.32408918679019,69.99880180406343,5,557.0,66.32526112494274,66.75162106278414,5
DC-CHG-240-001,TXN-20260105-002,R1,2026-01-05 06:19:00,2026-01-05 07:26:00,67.0,1,1,68,29.98386186954954,30.0,29.604132352498087,67.03561908172907,69.51002815588068,39.720624156362504,59.80405625944272,20.11892189203837,59.80405625944272,39.685134367404345,0.5986473497342358,17,25.0,9.883994440686502,406.0,1036.0,516.051344695909,40.72726169282864,64.19117554634569,11,557.0,61.7061470993233,62.30903291290712,6
DC-CHG-240-001,TXN-20260105-002,R7,2026-01-05 06:19:00,2026-01-05 07:26:00,67.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.022978467104117,27.77513961446405,18.17418036970242,23.022978467104117,0.0,0.0,0,0.0,0.0,406.0,1036.0,192.72449637224267,31.182313967190613,68.9850158829221,4,557.0,68.9850158829221,68.9850158829221,7
DC-CHG-240-001,TXN-20260105-002,R8,2026-01-05 06:19:00,2026-01-05 07:26:00,67.0,0,0,0,0.0,0.0,0.0,0.0,0.0,22.950436842421144,27.82999231593752,18.001779849920286,22.950436842421144,0.0,0.0,0,0.0,0.0,406.0,1036.0,136.99260850887003,29.461174616353933,68.93582818348386,3,557.0,68.93582818348386,68.93582818348386,8
DC-CHG-240-001,TXN-20260105-003,R1,2026-01-05 10:42:00,2026-01-05 12:24:00,102.0,1,1,103,29.87877308586715,30.0,28.777578534835367,60.0,60.0,41.499402066687914,61.08493228930583,21.87941636807027,61.08493228930583,39.20551592123556,0.3901119187995337,28,27.184466019417474,11.951509234346858,364.0,1103.0,549.5333237835727,40.64337523145647,64.19117554634569,12,196.0,59.80405625944272,59.80405625944272,1
DC-CHG-240-001,TXN-20260105-003,R3,2026-01-05 10:42:00,2026-01-05 12:24:00,102.0,1,1,103,29.87178162619366,30.0,28.719051752246987,60.0,60.0,44.17416794187211,64.2798762333847,24.771036202643405,64.2798762333847,39.5088400307413,0.3874085940534117,36,34.95145631067961,11.948712650477464,364.0,1103.0,549.47372563526,43.71864803748135,68.05677358819241,12,196.0,62.51984921500758,62.51984921500758,2
DC-CHG-240-001,TXN-20260105-003,R5,2026-01-05 10:42:00,2026-01-05 12:24:00,102.0,1,1,103,29.870515531580057,30.0,28.72175118187985,60.0,60.0,46.90127967298992,66.95626370772003,26.254835262551094,66.0502152715773,39.7953800090262,0.38763008255881515,45,43.689320388349515,11.948206212632023,364.0,1103.0,420.66287094953384,40.140252180421264,71.07676135485026,9,196.0,64.10228384373691,64.7128835226411,3
DC-CHG-240-001,TXN-20260105-003,R2,2026-01-05 10:42:00,2026-01-05 12:24:00,102.0,1,1,103,29.870416926894553,30.0,28.819503373551168,60.0,60.0,42.738288617054884,63.17882484850883,22.72707218365425,63.17882484850883,39.32257823014493,0.3901676937690617,33,32.038834951456316,11.94816677075782,364.0,1103.0,549.5352037196478,42.15733965733421,65.63763535390684,12,196.0,59.99863273634339,60.86973270976793,4
DC-CHG-240-001,TXN-20260105-003,R6,2026-01-05 10:42:00,2026-01-05 12:24:00,102.0,1,1,103,29.869121333904946,30.0,28.75941046213069,60.0,60.0,48.17397789537135,68.37802399872733,27.37220866624141,68.37802399872733,41.00581533248592,0.38889568139606207,48,46.601941747572816,11.947648533561978,364.0,1103.0,274.0920022554327,34.418807051613655,69.99880180406343,6,196.0,65.81825172800293,65.81825172800293,5
DC-CHG-240-001,TXN-20260105-003,R4,2026-01-05 10:42:00,2026-01-05 12:24:00,102.0,1,1,103,29.86113447350201,30.0,28.659849478241224,60.0,60.0,45.409630276047494,66.09544485778326,25.157184087531835,66.09544485778326,40.93826077025143,0.3901785208057709,39,37.86407766990291,11.944453789400804,364.0,1103.0,503.12518033213047,43.075575892233154,68.61988605188067,11,196.0,64.09942084639312,64.09942084639312,6
DC-CHG-240-001,TXN-20260105-003,R7,2026-01-05 10:42:00,2026-01-05 12:24:00,102.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.06787240295746,27.95012870857962,18.12700778937637,23.06787240295746,0.0,0.0,0,0.0,0.0,364.0,1103.0,192.72449637224267,30.502369342183403,68.9850158829221,4,196.0,23.022978467104117,27.77513961446405,7
DC-CHG-240-001,TXN-20260105-003,R8,2026-01-05 10:42:00,2026-01-05 12:24:00,102.0,0,0,0,0.0,0.0,0.0,0.0,0.0,22.91348009555429,27.87655674688798,18.030198608143376,22.91348009555429,0.0,0.0,0,0.0,0.0,364.0,1103.0,136.99260850887003,28.918613135192867,68.93582818348386,3,196.0,22.950436842421144,27.82999231593752,8
DC-CHG-240-001,TXN-20260105-004,R5,2026-01-05 13:52:00,2026-01-05 15:48:00,116.0,1,1,117,29.951323718378834,30.0,29.09739281111255,71.15035841715239,74.42220958995387,43.16948574031052,63.827068667056125,22.435221015108496,63.827068667056125,41.39184765194763,0.3402022122537769,38,32.47863247863248,8.64084954207072,572.0,1311.0,524.3896656116144,41.04290190605399,71.07676135485026,11,0.0,65.95738022054535,66.25489060898383,1
DC-CHG-240-001,TXN-20260105-004,R6,2026-01-05 13:52:00,2026-01-05 15:48:00,116.0,1,1,117,29.959886370159346,30.0,29.156192954959373,71.31694469531594,74.3108782996205,44.24824622409786,63.46966403289735,24.479105457360117,63.1921174950867,38.5577527953782,0.3425141726248456,43,36.75213675213676,8.593410776773307,572.0,1311.0,377.8181962377693,36.3295578038303,69.99880180406343,8,0.0,66.8246353501226,67.85444445467459,2
DC-CHG-240-001,TXN-20260105-004,R2,2026-01-05 13:52:00,2026-01-05 15:48:00,116.0,1,1,117,29.953660584745347,30.0,29.08893018797115,71.37141109032125,74.4201267552362,39.713053664279315,59.464548333533806,19.73136620219724,59.08503983139511,39.35367362919787,0.34210130701551095,29,24.786324786324787,8.575310352207223,572.0,1311.0,653.2665214137895,42.195508168473566,65.63763535390684,14,0.0,62.70024039727399,62.70024039727399,3
DC-CHG-240-001,TXN-20260105-004,R3,2026-01-05 13:52:00,2026-01-05 15:48:00,116.0,1,1,117,29.95463920628972,30.0,29.155368973826228,71.46116358341877,74.38957450621596,40.79155648682837,60.404831826843015,20.606413416754634,60.0362110408746,39.42979762411996,0.3434324547184278,30,25.64102564102564,8.54870548226013,572.0,1311.0,653.1922256821637,43.73198309465,68.05677358819241,14,0.0,62.80511820276296,62.80511820276296,4
DC-CHG-240-001,TXN-20260105-004,R1,2026-01-05 13:52:00,2026-01-05 15:48:00,116.0,1,1,117,29.93917493937235,30.0,29.15641730166259,71.4564430523501,74.40261038378891,38.52356131586593,58.69396145961132,17.732925453478646,58.69396145961132,40.96103600613267,0.34537807343118176,24,20.51282051282051,8.545705448476275,572.0,1311.0,653.2657886545403,40.7208510699755,64.19117554634569,14,0.0,60.126147377028026,60.29476241331929,5
DC-CHG-240-001,TXN-20260105-004,R4,2026-01-05 13:52:00,2026-01-05 15:48:00,116.0,1,1,117,29.94815932654798,30.0,29.202224669008324,71.5170317827321,74.42104177326146,41.9350713090434,62.458122235343446,22.27933878525944,62.458122235343446,39.79578903658223,0.3413421578383078,36,30.76923076923077,8.530124702637412,572.0,1311.0,606.830422862059,43.36468043983059,68.61988605188067,13,0.0,64.02276810976882,64.02276810976882,6
DC-CHG-240-001,TXN-20260105-004,R7,2026-01-05 13:52:00,2026-01-05 15:48:00,116.0,1,1,117,29.949373010607538,30.0,29.21854206987248,71.52969033172681,74.37603749693292,45.390762712868536,65.53705119754673,25.00560285714135,65.10821786489034,40.10261500774898,0.34233802795954194,44,37.60683760683761,8.5266792398262,572.0,1311.0,192.72449637224267,29.43030769344433,68.9850158829221,4,0.0,22.92800319906232,27.943431390539025,7
DC-CHG-240-001,TXN-20260105-004,R8,2026-01-05 13:52:00,2026-01-05 15:48:00,116.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.344617165065973,27.978365853619277,18.176126817437485,23.344617165065973,0.0,0.0,0,0.0,0.0,572.0,1311.0,136.99260850887003,28.087831892514007,68.93582818348386,3,0.0,23.29280877732741,27.9666193984476,8
DC-CHG-240-001,TXN-20260105-005,R4,2026-01-05 14:56:00,2026-01-05 16:14:00,78.0,1,1,79,29.90266495046548,30.0,29.028016067469707,74.88548424447794,77.95097731478327,50.40379080485261,69.48540398055819,30.22101121884778,69.28730862988726,39.066297411039486,0.5080336089252769,40,50.63291139240506,7.509909500305627,578.0,1427.0,664.7301975600518,43.26937316444479,68.61988605188067,14,0.0,62.458122235343446,62.458122235343446,1
DC-CHG-240-001,TXN-20260105-005,R2,2026-01-05 14:56:00,2026-01-05 16:14:00,78.0,1,1,79,29.921180078780328,30.0,29.02800382631445,74.95828405488767,77.93689330414458,46.35494936034096,66.19614432653049,25.76320393922746,66.19614432653049,40.43294038730303,0.5052478672558466,32,40.50632911392405,7.492776922753706,578.0,1427.0,711.1769318776306,42.03001120152728,65.63763535390684,15,0.0,59.08503983139511,59.464548333533806,2
DC-CHG-240-001,TXN-20260105-005,R1,2026-01-05 14:56:00,2026-01-05 16:14:00,78.0,1,1,79,29.92393921455786,30.0,29.320527543851156,75.08371673568739,77.95500720261568,44.30628008124486,64.130078229404,24.975987812811866,64.130078229404,39.15409041659214,0.5048344013730112,28,35.44303797468354,7.455933458539959,578.0,1427.0,711.1481935373268,40.574365086368196,64.19117554634569,15,0.0,58.69396145961132,58.69396145961132,3
DC-CHG-240-001,TXN-20260105-005,R3,2026-01-05 14:56:00,2026-01-05 16:14:00,78.0,1,1,79,29.911239767024544,30.0,28.992695748127083,75.18130125847959,77.99646643032835,48.402202233106514,69.09546578573718,28.77170526232112,69.09546578573718,40.323760523416055,0.5114024201572869,37,46.835443037974684,7.423580487631671,578.0,1427.0,711.1045281476571,43.53595465412856,68.05677358819241,15,0.0,60.0362110408746,60.404831826843015,4
DC-CHG-240-001,TXN-20260105-005,R5,2026-01-05 14:56:00,2026-01-05 16:14:00,78.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.128650365413993,27.94182858570232,18.04998197309993,23.128650365413993,0.0,0.0,0,0.0,0.0,578.0,1427.0,582.2955581338135,41.18467416167109,71.07676135485026,12,0.0,63.827068667056125,63.827068667056125,5
DC-CHG-240-001,TXN-20260105-005,R6,2026-01-05 14:56:00,2026-01-05 16:14:00,78.0,0,0,0,0.0,0.0,0.0,0.0,0.0,22.385094003551,27.810025659877184,18.054437814860243,22.385094003551,0.0,0.0,0,0.0,0.0,578.0,1427.0,435.7406432200774,36.85747036518147,69.99880180406343,9,0.0,63.1921174950867,63.46966403289735,6
DC-CHG-240-001,TXN-20260105-005,R7,2026-01-05 14:56:00,2026-01-05 16:14:00,78.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.095086838927656,27.97761323016008,18.08856418134545,23.095086838927656,0.0,0.0,0,0.0,0.0,578.0,1427.0,250.6266175260839,30.49433802807261,68.9850158829221,5,0.0,65.10821786489034,65.53705119754673,7
DC-CHG-240-001,TXN-20260105-005,R8,2026-01-05 14:56:00,2026-01-05 16:14:00,78.0,0,0,0,0.0,0.0,0.0,0.0,0.0,23.148354554936326,27.95382768383606,18.003711607451056,23.148354554936326,0.0,0.0,0,0.0,0.0,578.0,1427.0,136.99260850887003,27.771617577350806,68.93582818348386,3,0.0,23.344617165065973,27.978365853619277,8
DC-CHG-240-001,TXN-20260106-001,R7,2026-01-06 21:09:00,2026-01-06 22:31:00,82.0,1,1,83,29.73892689057384,30.0,28.767587463512527,60.0,60.0,46.11504938029696,65.11655492375603,26.80839224556924,65.11655492375603,37.995822621694195,0.47943990676827397,35,42.168674698795186,11.895570756229535,0.0,1505.0,250.6266175260839,30.03188482875105,68.9850158829221,5,1735.0,23.095086838927656,27.97761323016008,1
DC-CHG-240-001,TXN-20260106-001,R5,2026-01-06 21:09:00,2026-01-06 22:31:00,82.0,1,1,83,29.736013101861083,30.0,28.436130549240357,60.0,60.0,44.00024824056601,63.60121692925721,23.21543388279364,63.60121692925721,40.38578304646357,0.4817527866780175,29,34.93975903614458,11.894405240744433,0.0,1505.0,582.2955581338135,40.05617267440502,71.07676135485026,12,1735.0,23.128650365413993,27.94182858570232,2
DC-CHG-240-001,TXN-20260106-001,R2,2026-01-06 21:09:00,2026-01-06 22:31:00,82.0,1,1,83,29.734483934530484,30.0,28.29565773510713,60.0,60.0,40.3817129324768,59.97817232545253,20.312509420464025,59.540156458804255,39.22764703834023,0.4822612667510688,21,25.301204819277107,11.893793573812193,0.0,1505.0,750.0744659800451,42.30031983645314,66.19614432653049,16,1735.0,66.19614432653049,66.19614432653049,3
